rank,nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
0,23,11,500,100,40000,0.001242,0.161445,0.028405,0.191091
0,23,12,500,100,40000,0.001126,0.164231,0.026887,0.192243
0,23,13,500,100,40000,0.001132,0.164376,0.026926,0.192434
0,23,14,500,100,40000,0.001084,0.161719,0.026869,0.189672
0,23,15,500,100,40000,0.000998,0.163593,0.026874,0.191466
0,23,16,500,100,40000,0.001102,0.164343,0.026875,0.192320
0,23,17,500,100,40000,0.001049,0.161703,0.026898,0.189650
0,23,18,500,100,40000,0.001087,0.163661,0.026883,0.191630
0,23,19,500,100,40000,0.001131,0.163226,0.026888,0.191245
0,23,20,500,100,40000,0.001083,0.158760,0.026882,0.186725
0,23,21,500,100,40000,0.001099,0.162052,0.026884,0.190036
0,23,22,500,100,40000,0.001079,0.161974,0.026885,0.189937
3,23,0,500,100,40000,0.001145,0.160258,0.027036,0.188439
3,23,1,500,100,40000,0.001073,0.159418,0.026844,0.187336
3,23,2,500,100,40000,0.001082,0.154909,0.026862,0.182853
3,23,3,500,100,40000,0.001113,0.157863,0.026910,0.185887
3,23,4,500,100,40000,0.001077,0.157824,0.026852,0.185753
3,23,5,500,100,40000,0.001097,0.157698,0.026868,0.185663
3,23,6,500,100,40000,0.001022,0.157529,0.026860,0.185411
3,23,7,500,100,40000,0.001000,0.156074,0.026844,0.183919
3,23,8,500,100,40000,0.001056,0.156761,0.026872,0.184689
3,23,9,500,100,40000,0.001101,0.156722,0.026856,0.184679
3,23,10,500,100,40000,0.001077,0.157246,0.026909,0.185232
3,23,11,500,100,40000,0.001090,0.156384,0.026887,0.184361
3,23,12,500,100,40000,0.001048,0.158574,0.026910,0.186532
3,23,13,500,100,40000,0.001114,0.157413,0.026854,0.185381
3,23,14,500,100,40000,0.001068,0.156904,0.026888,0.184860
3,23,15,500,100,40000,0.001065,0.152782,0.026891,0.180738
3,23,16,500,100,40000,0.001126,0.157520,0.026920,0.185565
3,23,17,500,100,40000,0.001107,0.155715,0.026858,0.183679
3,23,18,500,100,40000,0.001092,0.157957,0.026905,0.185954
3,23,19,500,100,40000,0.001113,0.158087,0.026889,0.186090
3,23,20,500,100,40000,0.001001,0.155968,0.026900,0.183869
3,23,21,500,100,40000,0.001098,0.156176,0.026887,0.184161
3,23,22,500,100,40000,0.001033,0.156075,0.026854,0.183962
